tinh,huyen,xa,diaban,hoso,m7c1,m7c2,m7c3,m7c4,m7c5,m7c6,m7c7,m7c8,m7c9,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m7c17,m7c18,m7c19,m7c20a,m7c20b,m7c21,m7c22,m7c23,m7c23a,m7c24,m7c241,m7c242,m7c25,m7c251,m7c252,m7c253,m7c254,m7c26,m7c27,m7c27a,m7c28,m7c29,m7c30,m7c31,m7c32,m7c33,m7c34,m7c35,m7c36,m7c37,m7c38,m7c39,m7c391,m7c40,m7c41,m7c42,m7c43,m7c44
701,23,1.0,8,15,1,60.0,4.0,2007.0,4.0,3.0,1.0,3.0,5600.0,8.0,8.0,600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,3,4,2.0,2,,1,1,1,460.0,1,1,80.0,,6140,2,,,
701,23,1.0,8,19,1,56.0,3.0,1990.0,,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,3,4,2.0,2,,2,1,1,1200.0,1,1,180.0,,1380,2,,,
701,23,3.0,64,13,1,50.0,4.0,1997.0,,1.0,2.0,,,,,550000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,2,4,2.0,2,,1,1,1,1440.0,1,1,140.0,,1580,1,2.0,,
701,23,3.0,64,14,1,70.0,4.0,2001.0,4.0,1.0,2.0,,,,,500000.0,2.0,,,,,,1.0,8.0,2001.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,2.0,1,4,2.0,2,,1,1,1,480.0,1,1,180.0,,660,2,,,
701,23,3.0,64,15,1,40.0,2.0,2003.0,2.0,1.0,2.0,,,,,400000.0,2.0,,,,,,1.0,6.0,2003.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,3600.0,1,1,120.0,,3720,1,2.0,,
701,23,11.0,16,13,1,120.0,4.0,1996.0,,1.0,2.0,,,,,360000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,720.0,5,2,,,720,1,2.0,,
701,23,11.0,16,14,1,40.0,5.0,1976.0,,1.0,2.0,,,,,80000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,10,,,1,13,1.0,1,192.0,6,1,1,240.0,5,2,,,432,2,,,
701,23,11.0,16,15,1,97.0,2.0,2002.0,5.0,1.0,2.0,,,,,1200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,3120.0,1,1,180.0,,3300,2,,,
701,23,17.0,15,14,2,200.0,4.0,1976.0,,1.0,2.0,,,,,3000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,7200.0,1,1,120.0,,7320,1,1.0,2.0,12600.0
701,23,17.0,15,19,1,32.0,4.0,1974.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,5,4,2.0,2,,2,1,1,960.0,1,1,96.0,,1056,2,,,
701,23,17.0,15,20,1,75.0,4.0,1999.0,,1.0,2.0,,,,,300000.0,1.0,2.0,,,,2000000.0,1.0,7.0,2003.0,,2.0,,,0.0,,,15000.0,,,,,4,2.0,1.0,4,4,2.0,2,,1,1,1,1440.0,4,2,,,16440,2,,,
701,25,3.0,8,14,1,36.0,2.0,1996.0,,1.0,2.0,,,,,1500000.0,1.0,2.0,,,,6000000.0,1.0,-1.0,2000.0,,2.0,,,0.0,,,60000.0,,,,,1,,,3,1,,1,1300.0,1,1,1,14000.0,1,1,180.0,,75480,1,1.0,12.0,1000.0
701,25,3.0,8,15,1,168.0,2.0,1980.0,,1.0,2.0,,,,,2800000.0,2.0,,,,,,1.0,5.0,1980.0,,2.0,,,0.0,,,0.0,,,,,3,,,2,3,,1,580.0,1,1,1,14400.0,1,1,180.0,,15160,1,1.0,12.0,60.0
701,25,3.0,8,19,1,70.0,2.0,1995.0,,1.0,2.0,,,,,1500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,3000.0,1,1,200.0,,3920,1,2.0,,
701,25,9.0,12,13,1,40.0,4.0,2000.0,,1.0,2.0,,,,,2500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,3,4,2.0,1,120.0,1,1,1,1440.0,1,1,195.0,,1755,1,2.0,,
701,25,9.0,12,14,1,95.0,2.0,2002.0,2.0,1.0,2.0,,,,,6000000.0,1.0,2.0,,,,1000000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,1,180.0,1,1,1,6600.0,1,1,200.0,,6980,1,1.0,12.0,90.0
701,25,9.0,12,15,1,45.0,4.0,1998.0,,1.0,2.0,,,,,2250000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,3,4,2.0,2,,1,1,1,2640.0,1,1,200.0,,2840,1,1.0,12.0,90.0
701,25,13.0,35,13,1,40.0,4.0,1990.0,,1.0,2.0,,,,,1280000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,140.0,1,1,1,600.0,1,1,180.0,,920,2,,,
701,25,13.0,35,14,1,106.0,4.0,1975.0,,1.0,2.0,,,,,2500000.0,1.0,2.0,,,,200000.0,2.0,,,,2.0,,,0.0,,,17000.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,8460.0,1,1,200.0,,25660,1,1.0,5.0,60.0
701,25,13.0,35,15,1,40.0,4.0,2005.0,4.0,3.0,1.0,3.0,18000.0,12.0,12.0,-1.0,1.0,2.0,,,,-1.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,1200.0,1,1,200.0,,19400,2,,,
701,25,15.0,73,13,1,120.0,2.0,1998.0,,1.0,2.0,,,,,4200000.0,1.0,1.0,98406.0,12.0,12.0,3500000.0,2.0,,,,1.0,1900000.0,1900000.0,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,3000.0,1,1,190.0,,1903190,2,,,
701,25,15.0,73,14,1,80.0,2.0,1993.0,,1.0,2.0,,,,,3200000.0,1.0,2.0,,,,2500000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,7800.0,1,1,200.0,,8000,1,1.0,12.0,60.0
701,25,15.0,73,15,1,80.0,4.0,1997.0,,1.0,2.0,,,,,2500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,1200.0,1,1,190.0,,1390,2,,,
701,25,19.0,30,13,1,100.0,2.0,1991.0,,1.0,2.0,,,,,3000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,2500.0,1,1,240.0,,2740,2,,,
701,25,19.0,30,14,1,40.0,1.0,2008.0,2.0,3.0,2.0,,,,,4500000.0,1.0,2.0,,,,500000.0,2.0,,,,1.0,1700000.0,1700000.0,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,450.0,1,1,45.0,,1700495,2,,,
701,25,19.0,30,15,1,40.0,2.0,2007.0,2.0,3.0,1.0,3.0,32500.0,12.0,12.0,1500000.0,1.0,2.0,,,,1500000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,9600.0,1,1,190.0,,42290,1,1.0,12.0,900.0
701,25,23.0,52,13,1,16.0,4.0,2002.0,4.0,3.0,1.0,3.0,10800.0,12.0,12.0,550000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,3,4,2.0,2,,1,1,1,1200.0,1,1,180.0,,12180,2,,,
701,25,23.0,52,14,1,70.0,4.0,1989.0,,1.0,2.0,,,,,2800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,720.0,1,1,1,3000.0,1,1,190.0,,3910,1,1.0,12.0,120.0
701,25,23.0,52,15,1,48.0,2.0,2004.0,4.0,1.0,2.0,,,,,2850000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,2,4,2.0,2,,1,1,1,2400.0,1,1,200.0,,2600,1,2.0,,
701,27,3.0,51,13,1,100.0,2.0,2001.0,4.0,1.0,2.0,,,,,3600000.0,1.0,2.0,,,,3000000.0,1.0,5.0,2007.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,960.0,1,1,1,10800.0,1,1,200.0,,11960,1,1.0,12.0,1300.0
701,27,3.0,51,15,1,200.0,2.0,1990.0,,1.0,2.0,,,,,5000000.0,1.0,1.0,68446.0,12.0,12.0,2000000.0,1.0,-1.0,1993.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,1440.0,1,1,1,6000.0,1,1,200.0,,7640,1,1.0,12.0,2500.0
701,27,3.0,51,19,1,100.0,2.0,1998.0,,1.0,2.0,,,,,3500000.0,2.0,,,,,,1.0,-1.0,1998.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,240.0,1,1,1,5400.0,1,1,200.0,,5840,1,1.0,12.0,1500.0
701,27,7.0,11,13,1,60.0,2.0,1991.0,,1.0,2.0,,,,,3500000.0,2.0,,,,,,1.0,-1.0,2001.0,,2.0,,,25000.0,,,0.0,,,,,1,,,1,4,2.0,1,360.0,1,1,1,4560.0,1,1,220.0,,30140,1,1.0,12.0,2000.0
701,27,7.0,11,14,1,150.0,2.0,1996.0,,1.0,2.0,,,,,4000000.0,2.0,,,,,,1.0,-1.0,1990.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,300.0,1,1,1,10800.0,1,1,220.0,,11320,1,1.0,12.0,750.0
701,27,7.0,11,15,1,40.0,4.0,1989.0,,1.0,2.0,,,,,3500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,3000.0,1,1,200.0,,3800,1,1.0,12.0,1800.0
701,27,13.0,27,14,1,160.0,4.0,1996.0,,1.0,2.0,,,,,3000000.0,2.0,,,,,,1.0,-1.0,1996.0,,2.0,,,0.0,,,3500.0,,,,,1,,,1,1,,1,1450.0,1,1,1,5400.0,1,1,200.0,,10550,1,1.0,12.0,3600.0
701,27,13.0,27,15,1,100.0,4.0,1975.0,,1.0,2.0,,,,,-1.0,2.0,,,,,,2.0,,,,2.0,,,50000.0,,,0.0,,,,,1,,,1,1,,1,240.0,1,1,1,1440.0,1,1,200.0,,51880,2,,,
701,27,13.0,27,19,1,120.0,2.0,2002.0,2.0,3.0,2.0,,,,,3500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1800.0,1,1,1,6000.0,1,1,200.0,,8000,1,1.0,12.0,1500.0
701,27,17.0,30,13,1,60.0,2.0,1974.0,,1.0,2.0,,,,,2200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,4800.0,1,1,200.0,,5600,2,,,
701,27,17.0,30,14,1,20.0,4.0,1975.0,,2.0,2.0,,,,,350000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,3,1,,1,600.0,1,1,1,840.0,1,1,96.0,,1536,2,,,
701,27,17.0,30,15,1,120.0,2.0,1999.0,,1.0,2.0,,,,,4500000.0,1.0,1.0,147609.0,12.0,12.0,5000000.0,1.0,-1.0,1999.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1440.0,1,1,1,7200.0,1,1,200.0,,8840,1,1.0,12.0,950.0
701,27,21.0,20,13,1,80.0,2.0,1975.0,,1.0,2.0,,,,,3200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,600.0,1,1,1,4200.0,1,1,200.0,,5000,2,,,
701,27,21.0,20,14,1,30.0,4.0,2005.0,4.0,3.0,1.0,3.0,6000.0,12.0,12.0,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,120.0,1,1,1,840.0,1,1,150.0,,7110,2,,,
701,27,21.0,20,19,1,150.0,2.0,2001.0,4.0,1.0,2.0,,,,,4000000.0,2.0,,,,,,1.0,-1.0,2000.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1800.0,1,1,1,12000.0,1,1,200.0,,14000,1,2.0,,
701,27,25.0,62,13,1,60.0,4.0,1975.0,,3.0,2.0,,,,,1800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,1800.0,1,1,150.0,,2550,2,,,
701,27,25.0,62,14,1,200.0,2.0,1998.0,,1.0,2.0,,,,,3500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,9000.0,1,1,180.0,,9180,1,1.0,12.0,1800.0
701,27,25.0,62,15,1,65.0,4.0,1977.0,,1.0,2.0,,,,,2000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,180.0,1,1,1,3840.0,1,1,180.0,,4200,1,2.0,,
701,27,27.0,34,15,1,128.0,2.0,2003.0,2.0,3.0,2.0,,,,,1472000.0,1.0,2.0,,,,30000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,1,540.0,1,1,1,1820.0,1,1,50.0,,2410,1,2.0,,
701,27,27.0,34,19,1,192.0,2.0,2001.0,2.0,1.0,2.0,,,,,1800000.0,1.0,2.0,,,,1000000.0,1.0,6.0,2000.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,6180.0,1,1,210.0,,6390,1,1.0,12.0,1050.0
701,27,27.0,34,21,1,128.0,2.0,2007.0,2.0,3.0,1.0,3.0,24000.0,12.0,12.0,2500000.0,1.0,2.0,,,,50000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,5,4,1.0,2,,1,1,1,4284.0,1,1,240.0,,28524,1,1.0,12.0,1260.0
701,27,31.0,83,13,1,54.0,2.0,1977.0,,1.0,2.0,,,,,700000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,1,760.0,1,1,1,3720.0,1,2,,,4480,2,,,
701,27,31.0,83,14,1,60.0,2.0,1990.0,,1.0,2.0,,,,,650000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,3120.0,1,1,130.0,,3250,2,,,
701,27,31.0,83,15,1,80.0,2.0,2002.0,2.0,1.0,2.0,,,,,1600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,3300.0,1,1,180.0,,3480,2,,,
701,27,33.0,8,13,1,162.0,2.0,1993.0,,1.0,2.0,,,,,2600000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,1,45.0,1,1,1,5940.0,1,1,195.0,,6180,1,1.0,12.0,2700.0
701,27,33.0,8,14,1,80.0,4.0,1998.0,,1.0,2.0,,,,,1700000.0,2.0,,,,,,1.0,4.0,1995.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,1,90.0,1,1,1,2580.0,1,1,195.0,,2865,2,,,
701,27,33.0,8,15,1,150.0,2.0,2004.0,2.0,1.0,2.0,,,,,2250000.0,2.0,,,,,,1.0,12.0,1999.0,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,3744.0,1,1,195.0,,3939,2,,,
701,27,37.0,105,13,1,72.0,2.0,1995.0,,1.0,2.0,,,,,720000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,1860.0,1,1,180.0,,2040,2,,,
701,27,37.0,105,14,1,92.0,2.0,1992.0,,1.0,2.0,,,,,1800000.0,2.0,,,,,,2.0,,,,2.0,,,80000.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,3840.0,1,1,180.0,,84020,1,1.0,12.0,3600.0
701,27,37.0,105,15,1,385.0,2.0,1965.0,,1.0,2.0,,,,,3850000.0,1.0,1.0,98406.0,12.0,12.0,3000000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,1.0,2,,1,1,1,4800.0,1,1,160.0,,4960,2,,,
701,27,39.0,27,13,1,106.0,1.0,1986.0,,1.0,2.0,,,,,1060000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,300.0,1,1,1,3720.0,1,1,180.0,,4200,2,,,
701,27,39.0,27,14,1,78.0,1.0,1989.0,,1.0,2.0,,,,,936000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,180.0,1,1,1,3000.0,1,1,120.0,,3300,1,1.0,12.0,1800.0
701,27,39.0,27,15,1,190.0,1.0,1986.0,,1.0,2.0,,,,,2280000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,2.0,1,576.0,1,1,1,2268.0,1,1,120.0,,2964,2,,,
701,29,3.0,4,13,1,86.0,2.0,1982.0,,1.0,2.0,,,,,2800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,1800.0,1,1,180.0,,2820,1,1.0,12.0,60.0
701,29,3.0,4,14,1,68.0,2.0,1996.0,,1.0,2.0,,,,,4200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,3000.0,,,,,1,,,1,1,,1,480.0,1,1,1,3000.0,1,1,180.0,,6660,1,2.0,,
701,29,3.0,4,15,1,86.0,4.0,1990.0,,1.0,2.0,,,,,2800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,4,1.0,1,600.0,1,1,1,3840.0,1,1,120.0,,4560,2,,,
701,29,11.0,25,13,1,160.0,2.0,2003.0,2.0,1.0,2.0,,,,,2525000.0,2.0,,,,,,1.0,5.0,2003.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1200.0,1,1,1,1800.0,1,1,250.0,,3250,1,1.0,12.0,183.0
701,29,11.0,25,19,1,96.0,3.0,1954.0,,1.0,2.0,,,,,2500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,2,,,2,2,,1,600.0,1,1,1,900.0,1,1,150.0,,1650,2,,,
701,29,11.0,25,20,1,50.0,4.0,1982.0,,1.0,2.0,,,,,500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,840.0,1,1,180.0,,1380,1,2.0,,
701,29,15.0,31,13,1,40.0,2.0,2000.0,,3.0,1.0,3.0,18000.0,12.0,12.0,900000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,2400.0,1,1,180.0,,20580,2,,,
701,29,15.0,31,14,1,30.0,2.0,1998.0,,1.0,2.0,,,,,1500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,3,,,5,3,,1,1080.0,1,1,1,8400.0,1,1,200.0,,9680,1,1.0,6.0,720.0
701,29,15.0,31,15,1,22.0,2.0,1980.0,,1.0,2.0,,,,,700000.0,2.0,,,,,,1.0,1.0,1980.0,,2.0,,,0.0,,,0.0,,,,,1,,,5,4,2.0,2,,1,1,1,3600.0,1,1,160.0,,3760,1,1.0,12.0,1200.0
701,29,19.0,20,13,1,48.0,3.0,1982.0,,1.0,2.0,,,,,1500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,12000.0,,,,,1,,,1,1,,1,1800.0,1,1,1,9000.0,1,1,120.0,,22920,1,1.0,12.0,1800.0
701,29,19.0,20,14,1,80.0,3.0,1968.0,,1.0,2.0,,,,,2000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,480.0,1,1,1,1440.0,1,1,180.0,,2100,1,1.0,12.0,1800.0
701,29,19.0,20,15,1,42.0,4.0,1979.0,,1.0,2.0,,,,,800000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,3000.0,,,,,1,,,1,1,,1,840.0,1,1,1,1200.0,1,1,180.0,,5220,2,,,
701,29,25.0,20,13,1,60.0,2.0,2001.0,4.0,1.0,2.0,,,,,2590000.0,2.0,,,,,,1.0,6.0,2001.0,,2.0,,,0.0,,,0.0,,,,,1,,,2,1,,1,1000.0,1,1,1,1800.0,1,1,200.0,,3000,2,,,
701,29,25.0,20,14,1,136.0,4.0,1988.0,,1.0,2.0,,,,,1350000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,600.0,1,1,1,5400.0,1,1,120.0,,6120,1,2.0,,
701,29,25.0,20,15,1,20.0,4.0,1958.0,,1.0,2.0,,,,,200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,14,2.0,1.0,2,14,2.0,1,720.0,1,1,1,180.0,6,2,,,900,2,,,
701,29,31.0,24,13,1,35.0,2.0,1995.0,,1.0,2.0,,,,,650000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,2,4,1.0,2,,1,1,1,6000.0,6,2,,,6000,2,,,
701,29,31.0,24,14,1,34.0,2.0,1985.0,,1.0,2.0,,,,,750000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,2,,,2,2,,1,900.0,1,1,1,4200.0,1,1,150.0,,5250,1,1.0,12.0,2500.0
701,29,31.0,24,15,1,90.0,2.0,1990.0,,1.0,2.0,,,,,4050000.0,2.0,,,,,,1.0,-1.0,1990.0,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1080.0,1,1,1,4680.0,1,1,120.0,,5880,1,1.0,1.0,250.0
701,29,35.0,26,13,1,61.0,2.0,1992.0,,1.0,2.0,,,,,3000000.0,2.0,,,,,,1.0,-1.0,1992.0,,2.0,,,30000.0,,,7000.0,,,,,1,,,1,1,,1,1560.0,1,1,1,1680.0,1,1,150.0,,40390,2,,,
701,29,35.0,26,14,1,34.0,2.0,1975.0,,1.0,2.0,,,,,1000000.0,1.0,2.0,,,,1500000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,2,1,,1,1200.0,1,1,1,2400.0,1,1,120.0,,3720,2,,,
701,29,35.0,26,15,1,60.0,2.0,1975.0,,1.0,2.0,,,,,1500000.0,1.0,2.0,,,,5000000.0,1.0,7.0,2007.0,,2.0,,,6500.0,,,5000.0,,,,,1,,,1,1,,1,900.0,1,1,1,4440.0,1,1,180.0,,17020,2,,,
701,29,39.0,2,13,1,45.0,4.0,1989.0,,1.0,2.0,,,,,2500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1800.0,1,1,1,5400.0,1,1,120.0,,7320,1,2.0,,
701,29,39.0,2,14,1,21.0,4.0,1981.0,,1.0,2.0,,,,,1200000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1680.0,1,1,1,4200.0,1,1,120.0,,6000,2,,,
701,29,39.0,2,15,1,45.0,4.0,1975.0,,1.0,2.0,,,,,2000000.0,1.0,2.0,,,,1500000.0,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1200.0,1,1,1,3600.0,1,1,144.0,,4944,2,,,
701,31,7.0,6,13,1,41.0,2.0,1997.0,,1.0,2.0,,,,,2500000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,1680.0,1,1,1,5400.0,1,1,180.0,,7260,1,1.0,12.0,1800.0
701,31,7.0,6,14,1,54.0,2.0,2000.0,,1.0,2.0,,,,,450000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,936.0,1,1,1,2400.0,1,1,180.0,,3516,1,1.0,12.0,2700.0
701,31,7.0,6,20,1,54.0,2.0,1995.0,,1.0,2.0,,,,,3000000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,840.0,1,1,1,2400.0,1,1,200.0,,3440,1,1.0,6.0,1800.0
701,31,15.0,20,13,1,62.0,4.0,1970.0,,1.0,2.0,,,,,130000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,2160.0,1,1,1,3120.0,1,1,180.0,,5460,2,,,
701,31,15.0,20,14,1,55.0,2.0,1992.0,,1.0,2.0,,,,,340000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,540.0,1,1,1,2280.0,1,1,120.0,,2940,1,2.0,,
701,31,15.0,20,15,1,8.0,4.0,1954.0,,3.0,2.0,,,,,30000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,360.0,1,1,1,1800.0,1,1,60.0,,2220,2,,,
701,31,25.0,5,13,1,82.0,2.0,1975.0,,1.0,2.0,,,,,360000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,1.0,1.0,1,4,2.0,1,1800.0,1,1,1,3600.0,1,1,200.0,,5600,2,,,
701,31,25.0,5,14,1,63.0,4.0,1990.0,,1.0,2.0,,,,,540000.0,2.0,,,,,,2.0,,,,2.0,,,40000.0,,,0.0,,,,,1,,,1,1,,1,240.0,1,1,1,960.0,1,1,164.0,,41364,2,,,
701,31,25.0,5,15,1,44.0,2.0,1998.0,,1.0,2.0,,,,,180000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,1,1560.0,1,1,1,2500.0,1,1,144.0,,4204,2,,,
701,33,3.0,20,13,1,84.0,4.0,1981.0,,1.0,2.0,,,,,100000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,480.0,1,1,1,384.0,1,1,120.0,,984,2,,,
701,33,3.0,20,14,1,60.0,2.0,2001.0,3.0,1.0,2.0,,,,,500000.0,1.0,2.0,,,,120000.0,2.0,,,,2.0,,,10000.0,,,0.0,,,,,1,,,1,1,,1,1800.0,1,1,1,2760.0,1,1,144.0,,14704,1,2.0,,
701,33,3.0,20,19,1,48.0,4.0,2008.0,4.0,1.0,2.0,,,,,336000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,1,,,1,1,,1,720.0,1,1,1,3840.0,1,1,180.0,,4740,2,,,
701,33,7.0,27,15,1,75.0,2.0,1996.0,,1.0,2.0,,,,,350000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,2,,,5,2,,1,300.0,1,1,1,1800.0,1,1,130.0,,2230,2,,,
701,33,7.0,27,19,1,120.0,4.0,2000.0,,1.0,2.0,,,,,400000.0,2.0,,,,,,2.0,,,,2.0,,,0.0,,,0.0,,,,,4,2.0,1.0,1,4,2.0,2,,1,1,1,3240.0,6,2,,,3240,1,2.0,,
