tinh,huyen,xa,diaban,hoso,matv,m4ac1a,m4ac1b,m4ac1c,m4ac2,m4ac3,m4ac4,m4ac5,m4ac6,m4ac7,m4ac8,m4ac9,m4ac10a,m4ac10b,m4ac11,m4ac12a,m4ac12b,m4ac12c,m4ac12d,m4ac12e,m4ac12f,m4ac13,m4ac14,m4ac15,m4ac16,m4ac17,m4ac18,m4ac19,m4ac20,m4ac21,m4ac22a,m4ac22b,m4ac22c,m4ac22d,m4ac22e,m4ac22f,m4ac23,m4ac24,m4ac25,m4ac26,m4ac27
813,1,11.0,27,14,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,1,11.0,27,15,1,2,1,2,1,,92.0,1.0,6.0,20.0,8.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,1,11.0,27,15,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,1,11.0,27,15,3,2,2,1,1,,91.0,66.0,12.0,30.0,12.0,4.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,1,11.0,27,15,4,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6.0
813,3,5.0,11,13,1,2,2,1,1,,73.0,47.0,12.0,28.0,10.0,12.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,3,5.0,11,13,2,2,2,1,1,,91.0,47.0,12.0,28.0,12.0,12.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,3,5.0,11,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,3,5.0,11,14,1,1,2,2,1,,93.0,3.0,4.0,10.0,4.0,2.0,3.0,,442.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,3,5.0,11,14,2,1,2,2,1,,93.0,3.0,12.0,10.0,8.0,1.0,3.0,,2122.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,3,5.0,11,14,3,1,2,2,1,,93.0,41.0,6.0,15.0,8.0,2.0,3.0,,3183.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,3,5.0,11,14,4,1,2,2,1,,93.0,10.0,10.0,20.0,6.0,3.0,3.0,,4068.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,3,5.0,11,15,1,1,2,2,1,,61.0,3.0,11.0,20.0,15.0,20.0,3.0,,24974.0,181.0,0.0,0.0,0.0,0.0,181,2.0,,,,,,,,,,,,,,0,,,,2,
813,3,5.0,11,15,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,5.0
813,3,5.0,11,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,3,15.0,11,13,1,2,1,2,1,,92.0,3.0,12.0,20.0,10.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,10.0,5.0,5.0,3.0,2.0,,,,,,,0,2.0,,,2,
813,3,15.0,11,13,2,2,1,2,1,,92.0,3.0,12.0,18.0,5.0,4.0,2.0,,,,,,,,0,1.0,92.0,1.0,8.0,4.0,4.0,3.0,2.0,,,,,,,0,2.0,,,1,3.0
813,3,15.0,11,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,3,15.0,11,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,3,15.0,11,14,2,2,1,2,1,,92.0,2.0,12.0,20.0,5.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,3,15.0,11,14,3,1,2,2,1,,92.0,3.0,12.0,20.0,8.0,5.0,3.0,,12646.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,5.0,10.0,8.0,4.0,3.0,2395.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,2,
813,3,15.0,11,15,1,2,1,2,1,,92.0,1.0,10.0,18.0,4.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,3,15.0,11,15,2,2,2,2,2,5.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
813,3,15.0,11,15,3,1,2,2,1,,92.0,3.0,11.0,23.0,10.0,4.0,3.0,,10539.0,288.0,0.0,0.0,0.0,0.0,288,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,13,1,1,2,2,1,,91.0,47.0,12.0,30.0,10.0,6.0,3.0,,19478.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,13,2,2,2,1,1,,91.0,56.0,12.0,30.0,10.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,4,1.0,33,13,3,1,2,2,1,,93.0,49.0,12.0,30.0,10.0,7.0,3.0,,17530.0,216.0,0.0,0.0,0.0,12077.0,12293,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,14,1,2,2,1,1,,91.0,46.0,12.0,30.0,8.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,14,2,2,2,1,1,,91.0,47.0,12.0,30.0,8.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,4,1.0,33,14,3,2,2,1,1,,91.0,46.0,12.0,30.0,8.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,4,1.0,33,15,1,2,1,2,1,,92.0,1.0,12.0,15.0,6.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,15,2,2,1,2,1,,92.0,1.0,12.0,10.0,4.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,4,1.0,33,15,3,1,2,2,1,,91.0,97.0,12.0,30.0,9.0,6.0,3.0,,10034.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,15,4,1,2,2,1,,93.0,41.0,12.0,22.0,9.0,2.0,3.0,,9323.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,15,5,1,2,2,1,,72.0,25.0,12.0,30.0,10.0,10.0,3.0,,24176.0,395.0,0.0,0.0,0.0,316.0,711,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,1.0,33,15,6,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6.0
813,4,9.0,15,13,1,1,2,2,1,,79.0,30.0,12.0,25.0,8.0,15.0,3.0,,25293.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,4,9.0,15,13,2,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,6.0
813,4,9.0,15,14,1,1,2,2,1,,33.0,85.0,11.0,24.0,4.0,24.0,4.0,1.0,25438.0,1082.0,0.0,0.0,605.0,398.0,2085,2.0,,,,,,,,,,,,,,0,,,,1,4.0
813,4,9.0,15,14,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,3.0
813,4,9.0,15,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,4,9.0,15,15,1,2,1,2,1,,92.0,1.0,10.0,15.0,7.0,35.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,4,9.0,15,15,2,1,1,2,1,,92.0,1.0,10.0,16.0,8.0,10.0,2.0,,,,,,,,0,1.0,92.0,1.0,11.0,10.0,10.0,8.0,3.0,8385.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1524.0,2,
813,4,9.0,15,15,3,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,7.0
813,4,15.0,4,13,1,1,2,2,1,,15.0,84.0,12.0,22.0,8.0,14.0,4.0,1.0,20558.0,2076.0,0.0,0.0,2483.0,1038.0,5597,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,4,15.0,4,13,2,2,2,1,1,,91.0,47.0,12.0,30.0,10.0,7.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
813,4,15.0,4,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,4,15.0,4,14,1,1,2,1,1,,23.0,85.0,12.0,22.0,8.0,22.0,4.0,1.0,49993.0,1623.0,0.0,0.0,1515.0,931.0,4069,1.0,91.0,47.0,9.0,20.0,4.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
813,4,15.0,4,15,1,2,2,1,1,,74.0,14.0,12.0,25.0,8.0,15.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,4,15.0,4,15,2,1,2,2,1,,92.0,3.0,12.0,25.0,10.0,17.0,3.0,,25957.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,4,15.0,4,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,3.0,13,13,1,2,1,1,1,,92.0,1.0,8.0,20.0,8.0,3.0,2.0,,,,,,,,0,1.0,91.0,46.0,6.0,20.0,10.0,6.0,2.0,,,,,,,0,2.0,,,1,2.0
813,5,3.0,13,13,2,2,1,1,1,,92.0,1.0,8.0,20.0,6.0,2.0,2.0,,,,,,,,0,1.0,91.0,46.0,6.0,20.0,7.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
813,5,3.0,13,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,3.0,13,14,1,1,1,2,1,,92.0,1.0,9.0,20.0,9.0,25.0,3.0,,6538.0,91.0,0.0,0.0,0.0,0.0,91,1.0,92.0,1.0,12.0,5.0,10.0,10.0,2.0,,,,,,,0,2.0,,,2,
813,5,3.0,13,14,2,1,1,2,1,,92.0,1.0,9.0,22.0,9.0,25.0,3.0,,6293.0,45.0,0.0,0.0,0.0,0.0,45,1.0,92.0,1.0,12.0,4.0,10.0,10.0,2.0,,,,,,,0,2.0,,,1,1.0
813,5,3.0,13,14,3,2,2,1,1,,91.0,46.0,11.0,26.0,10.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,3.0,13,14,4,2,2,1,1,,91.0,46.0,11.0,26.0,10.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,3.0,13,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,3.0,13,14,7,1,2,2,1,,92.0,1.0,2.0,20.0,9.0,1.0,3.0,,1453.0,45.0,0.0,0.0,0.0,0.0,45,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,5,3.0,13,14,8,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,3.0,13,15,1,1,2,1,1,,92.0,1.0,6.0,21.0,7.0,6.0,3.0,,4829.0,0.0,0.0,0.0,0.0,0.0,0,1.0,91.0,47.0,2.0,8.0,9.0,4.0,2.0,,,,,,,0,2.0,,,1,1.0
813,5,3.0,13,15,2,1,2,2,1,,71.0,41.0,11.0,22.0,8.0,10.0,3.0,,15070.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,5.0
813,5,3.0,13,15,3,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
813,5,3.0,13,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,13,1,2,1,2,1,,92.0,1.0,8.0,16.0,7.0,25.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,13,2,2,1,2,1,,92.0,1.0,8.0,16.0,7.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,13,3,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,15,1,1,1,2,1,,92.0,1.0,8.0,20.0,8.0,10.0,3.0,,5812.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,8.0,10.0,6.0,4.0,2.0,,,,,,,0,1.0,2.0,,1,2.0
813,5,7.0,10,15,2,1,1,2,1,,92.0,1.0,8.0,15.0,8.0,8.0,3.0,,3270.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,8.0,6.0,6.0,4.0,2.0,,,,,,,0,2.0,,,1,2.0
813,5,7.0,10,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,19,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,19,2,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,7.0,10,19,3,1,1,2,1,,92.0,1.0,7.0,20.0,9.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,4.0,10.0,9.0,3.0,3.0,1816.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,1.0
813,5,7.0,10,19,4,1,1,2,1,,92.0,1.0,5.0,15.0,9.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,4.0,10.0,9.0,3.0,3.0,1453.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
813,5,11.0,32,13,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,5,11.0,32,13,2,1,1,2,1,,92.0,1.0,7.0,10.0,6.0,9.0,2.0,,,,,,,,0,1.0,92.0,1.0,5.0,12.0,5.0,4.0,3.0,2033.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,1.0
813,5,11.0,32,13,3,1,2,1,1,,92.0,1.0,3.0,15.0,7.0,6.0,3.0,,1372.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,47.0,9.0,15.0,5.0,5.0,2.0,,,,,,,0,2.0,,,1,2.0
813,5,11.0,32,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,11.0,32,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,11.0,32,14,1,2,1,2,1,,92.0,1.0,12.0,10.0,6.0,30.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,5,11.0,32,15,1,1,2,2,1,,23.0,85.0,12.0,24.0,8.0,6.0,4.0,1.0,32723.0,216.0,0.0,0.0,0.0,0.0,216,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,11.0,32,15,2,1,2,2,1,,23.0,85.0,12.0,24.0,8.0,6.0,4.0,1.0,30515.0,216.0,0.0,0.0,0.0,0.0,216,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,15.0,8,13,1,2,1,2,1,,92.0,1.0,8.0,20.0,7.0,20.0,2.0,,,,,,,,0,1.0,92.0,3.0,4.0,25.0,3.0,25.0,2.0,,,,,,,0,2.0,,,1,2.0
813,5,15.0,8,13,2,2,1,2,1,,92.0,1.0,8.0,20.0,7.0,18.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,5,15.0,8,13,3,1,2,2,1,,93.0,8.0,11.0,25.0,8.0,2.0,3.0,,17132.0,130.0,0.0,0.0,0.0,0.0,130,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,5,15.0,8,13,4,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,15.0,8,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,15.0,8,14,1,1,1,2,1,,71.0,8.0,12.0,20.0,9.0,5.0,4.0,2.0,9808.0,136.0,0.0,0.0,0.0,0.0,136,1.0,92.0,1.0,6.0,6.0,9.0,20.0,2.0,,,,,,,0,2.0,,,2,
813,5,15.0,8,14,2,2,1,2,1,,92.0,1.0,8.0,15.0,9.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,5,15.0,8,14,3,1,2,2,1,,71.0,8.0,12.0,20.0,9.0,4.0,4.0,2.0,10898.0,136.0,0.0,0.0,0.0,0.0,136,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,15.0,8,14,4,1,2,2,1,,71.0,8.0,12.0,20.0,9.0,2.0,4.0,2.0,10898.0,136.0,0.0,0.0,0.0,0.0,136,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,15.0,8,14,5,1,2,2,1,,71.0,8.0,12.0,18.0,9.0,1.0,4.0,2.0,8828.0,136.0,0.0,0.0,0.0,0.0,136,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,15.0,8,14,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,5,15.0,8,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,5,15.0,8,15,2,1,2,2,1,,93.0,8.0,12.0,26.0,8.0,4.0,6.0,,20924.0,0.0,0.0,0.0,0.0,144.0,144,2.0,,,,,,,,,,,,,,0,,,,2,
813,5,15.0,8,15,3,1,1,2,1,,92.0,1.0,7.0,12.0,5.0,7.0,2.0,,,,,,,,0,1.0,92.0,1.0,2.0,19.0,7.0,7.0,3.0,1274.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,1,2.0
813,5,15.0,8,15,4,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,17.0,43,13,1,1,2,2,1,,74.0,3.0,12.0,24.0,8.0,7.0,6.0,,16198.0,0.0,0.0,0.0,0.0,2990.0,2990,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,5,17.0,43,13,2,1,2,2,1,,74.0,3.0,12.0,24.0,8.0,7.0,6.0,,16198.0,0.0,0.0,0.0,0.0,2990.0,2990,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,5,17.0,43,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,17.0,43,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,17.0,43,13,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,17.0,43,14,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,5,17.0,43,14,2,1,2,2,1,,91.0,56.0,12.0,28.0,10.0,5.0,3.0,,20766.0,87.0,0.0,0.0,0.0,2907.0,2994,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,5,17.0,43,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,17.0,43,15,1,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,5,17.0,43,15,2,2,1,2,1,,92.0,2.0,5.0,10.0,4.0,3.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
813,5,17.0,43,15,3,2,2,1,1,,91.0,47.0,12.0,25.0,8.0,10.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,1.0,4,13,1,2,2,1,1,,52.0,47.0,12.0,25.0,8.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,7,1.0,4,13,2,1,2,2,1,,23.0,85.0,12.0,20.0,3.0,32.0,4.0,1.0,49085.0,216.0,0.0,0.0,0.0,0.0,216,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,1.0,4,13,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,13,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,14,1,2,2,1,1,,93.0,49.0,12.0,25.0,4.0,8.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,7,1.0,4,14,2,2,2,1,1,,93.0,49.0,12.0,25.0,9.0,8.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,14,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,14,5,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,14,6,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,7,1.0,4,14,7,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,7,1.0,4,15,1,1,1,2,1,,61.0,1.0,6.0,21.0,10.0,2.0,2.0,,,,,,,,0,1.0,93.0,49.0,5.0,20.0,10.0,4.0,3.0,16232.0,0.0,0.0,0.0,0.0,1082.0,1082,2.0,,,2,
813,7,1.0,4,15,2,2,2,1,1,,91.0,55.0,12.0,27.0,12.0,6.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,7,1.0,4,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,15,4,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,1.0,4,15,5,2,2,2,2,3.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,5.0,3,13,1,1,2,2,1,,92.0,1.0,4.0,20.0,10.0,10.0,3.0,,6922.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,3.0
813,7,5.0,3,13,2,1,2,2,1,,92.0,1.0,7.0,20.0,10.0,9.0,3.0,,15574.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,5.0,3,13,3,1,2,2,1,,92.0,1.0,7.0,20.0,10.0,4.0,3.0,,15574.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,7,5.0,3,13,4,1,2,2,1,,92.0,1.0,7.0,17.0,10.0,1.0,3.0,,12113.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,7,5.0,3,13,5,2,2,2,2,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,5.0,3,14,1,1,1,2,1,,92.0,1.0,8.0,15.0,6.0,12.0,2.0,,,,,,,,0,1.0,92.0,3.0,3.0,28.0,5.0,3.0,2.0,,,,,,,0,1.0,1.0,8657.0,2,
813,7,5.0,3,14,2,2,1,2,1,,92.0,1.0,8.0,14.0,5.0,12.0,2.0,,,,,,,,0,1.0,92.0,3.0,3.0,28.0,5.0,3.0,2.0,,,,,,,0,2.0,,,1,2.0
813,7,5.0,3,14,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,2.0
813,7,5.0,3,15,1,2,2,2,2,5.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,5.0,3,15,2,2,1,2,1,,92.0,1.0,8.0,15.0,6.0,20.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,7,5.0,3,15,3,1,2,2,1,,92.0,1.0,7.0,20.0,8.0,18.0,3.0,,4790.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,1,2.0
813,7,5.0,3,15,4,1,2,2,1,,92.0,1.0,6.0,15.0,8.0,2.0,3.0,,4311.0,0.0,0.0,0.0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0,,,,2,
813,7,5.0,3,15,5,2,2,2,2,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,7.0,21,13,1,2,1,2,1,,92.0,1.0,7.0,16.0,4.0,38.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,7.0,21,13,2,2,1,2,1,,92.0,1.0,7.0,13.0,3.0,38.0,2.0,,,,,,,,0,1.0,92.0,1.0,12.0,20.0,2.0,2.0,2.0,,,,,,,0,2.0,,,1,2.0
813,7,7.0,21,13,3,2,1,2,1,,92.0,1.0,9.0,17.0,5.0,10.0,2.0,,,,,,,,0,1.0,92.0,3.0,6.0,15.0,4.0,2.0,2.0,,,,,,,0,2.0,,,1,2.0
813,7,7.0,21,13,4,2,2,2,2,7.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,1.0
813,7,7.0,21,14,1,2,2,2,2,5.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,2,
813,7,7.0,21,14,2,2,1,2,1,,92.0,1.0,12.0,10.0,3.0,4.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,4.0
813,7,7.0,21,14,3,1,1,2,1,,92.0,1.0,9.0,20.0,8.0,4.0,3.0,,9808.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,7.0,9.0,6.0,4.0,2.0,,,,,,,0,2.0,,,2,
813,7,7.0,21,14,4,1,1,2,1,,92.0,1.0,9.0,20.0,8.0,3.0,3.0,,9808.0,0.0,0.0,0.0,0.0,0.0,0,1.0,92.0,1.0,7.0,8.0,7.0,3.0,2.0,,,,,,,0,2.0,,,2,
813,7,7.0,21,14,5,1,2,1,1,,91.0,47.0,12.0,14.0,9.0,5.0,2.0,,,,,,,,0,1.0,92.0,1.0,7.0,10.0,6.0,6.0,2.0,,,,,,,0,2.0,,,2,
813,7,7.0,21,14,6,2,2,1,1,,91.0,47.0,12.0,28.0,6.0,5.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,7.0,21,15,1,2,2,2,2,5.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,5.0
813,7,7.0,21,15,2,2,2,1,1,,91.0,47.0,12.0,26.0,10.0,4.0,2.0,,,,,,,,0,2.0,,,,,,,,,,,,,,0,,,,1,1.0
813,7,7.0,21,15,3,2,2,2,2,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,1,4.0
