tinh,huyen,xa,diaban,hoso,total_hours_x,total_income_x,num_workers_x,hsize_x,hsize_y,avg_hours_per_worker_x,normalized_hours_x,total_hours_y,total_income_y,num_workers_y,avg_hours_per_worker_y,normalized_hours_y,avg_consumption_per_member
407,13,3.0,9,15,3180.0,14411.0,2,5.0,5,1590.0,0.38221153846153844,3180.0,14411.0,2,1590.0,0.38221153846153844,5615.7
407,13,33.0,4,14,4160.0,53070.0,2,7.0,7,2080.0,0.5,4160.0,53070.0,2,2080.0,0.5,4201.914285714285
407,13,33.0,4,15,2900.0,3220.0,1,3.0,3,2900.0,0.6971153846153846,2900.0,3220.0,1,2900.0,0.6971153846153846,5068.466666666666
407,13,39.0,13,13,1640.0,13230.0,1,3.0,3,1640.0,0.3942307692307692,1640.0,13230.0,1,1640.0,0.3942307692307692,4294.333333333334
407,13,39.0,13,20,2202.0,12753.0,1,7.0,7,2202.0,0.5293269230769231,2202.0,12753.0,1,2202.0,0.5293269230769231,3444.9285714285716
409,1,7.0,5,15,5936.0,21217.0,3,6.0,6,1978.6666666666667,0.47564102564102567,5936.0,21217.0,3,1978.6666666666667,0.47564102564102567,3668.3333333333335
409,1,9.0,18,14,1404.0,6380.0,1,5.0,5,1404.0,0.3375,1404.0,6380.0,1,1404.0,0.3375,6691.82
409,1,11.0,6,14,600.0,3635.0,1,3.0,3,600.0,0.14423076923076922,600.0,3635.0,1,600.0,0.14423076923076922,5617.666666666667
409,1,11.0,6,15,1760.0,5084.0,1,3.0,3,1760.0,0.4230769230769231,1760.0,5084.0,1,1760.0,0.4230769230769231,8227.333333333334
409,3,1.0,9,14,6336.0,68565.0,3,3.0,3,2112.0,0.5076923076923077,6336.0,68565.0,3,2112.0,0.5076923076923077,32910.03333333333
409,5,1.0,13,15,2880.0,19919.0,1,4.0,4,2880.0,0.6923076923076923,2880.0,19919.0,1,2880.0,0.6923076923076923,9028.5
409,5,5.0,7,14,1125.0,1893.0,1,5.0,5,1125.0,0.2704326923076923,1125.0,1893.0,1,1125.0,0.2704326923076923,9383.6
409,5,23.0,9,13,2268.0,2117.0,1,1.0,1,2268.0,0.5451923076923076,2268.0,2117.0,1,2268.0,0.5451923076923076,9537.5
409,5,23.0,9,15,2697.0,31857.0,2,5.0,5,1348.5,0.32415865384615383,2697.0,31857.0,2,1348.5,0.32415865384615383,7169.0599999999995
409,5,39.0,4,14,480.0,462.0,1,2.0,2,480.0,0.11538461538461539,480.0,462.0,1,480.0,0.11538461538461539,9685.15
409,5,39.0,4,15,2300.0,13213.0,1,6.0,6,2300.0,0.5528846153846154,2300.0,13213.0,1,2300.0,0.5528846153846154,4301.633333333334
409,5,41.0,7,13,2112.0,21252.0,1,5.0,5,2112.0,0.5076923076923077,2112.0,21252.0,1,2112.0,0.5076923076923077,7721.8
409,5,41.0,7,14,2220.0,8582.0,2,3.0,3,1110.0,0.2668269230769231,2220.0,8582.0,2,1110.0,0.2668269230769231,4168.666666666667
409,7,3.0,7,13,2686.0,9646.0,1,3.0,3,2686.0,0.645673076923077,2686.0,9646.0,1,2686.0,0.645673076923077,7590.433333333333
409,7,3.0,7,15,3610.0,6468.0,1,3.0,3,3610.0,0.8677884615384616,3610.0,6468.0,1,3610.0,0.8677884615384616,9157.833333333334
409,7,5.0,3,13,1792.0,5544.0,1,6.0,6,1792.0,0.4307692307692308,1792.0,5544.0,1,1792.0,0.4307692307692308,4908.666666666667
409,7,5.0,3,15,3216.0,6107.0,1,4.0,4,3216.0,0.7730769230769231,3216.0,6107.0,1,3216.0,0.7730769230769231,6135.85
409,7,13.0,4,14,520.0,2332.0,1,5.0,5,520.0,0.125,520.0,2332.0,1,520.0,0.125,7975.379999999999
409,7,37.0,5,13,2040.0,2098.0,1,6.0,6,2040.0,0.49038461538461536,2040.0,2098.0,1,2040.0,0.49038461538461536,5971.266666666667
409,9,11.0,7,14,2144.0,11948.0,1,6.0,6,2144.0,0.5153846153846153,2144.0,11948.0,1,2144.0,0.5153846153846153,4143.283333333334
409,9,11.0,7,15,1900.0,11746.0,1,5.0,5,1900.0,0.4567307692307692,1900.0,11746.0,1,1900.0,0.4567307692307692,3683.6
409,11,9.0,2,13,3916.0,10071.0,2,5.0,5,1958.0,0.4706730769230769,3916.0,10071.0,2,1958.0,0.4706730769230769,5264.5
409,11,9.0,2,15,4020.0,24024.0,2,4.0,4,2010.0,0.4831730769230769,4020.0,24024.0,2,2010.0,0.4831730769230769,3568.5
409,11,23.0,8,15,4386.0,106347.0,2,5.0,5,2193.0,0.5271634615384615,4386.0,106347.0,2,2193.0,0.5271634615384615,11532.14
409,11,25.0,4,15,4100.0,20415.0,2,5.0,5,2050.0,0.49278846153846156,4100.0,20415.0,2,2050.0,0.49278846153846156,6426.48
409,11,25.0,4,20,1632.0,6323.0,2,5.0,5,816.0,0.19615384615384615,1632.0,6323.0,2,816.0,0.19615384615384615,2437.3
409,11,31.0,11,14,2610.0,10723.0,2,7.0,7,1305.0,0.3137019230769231,2610.0,10723.0,2,1305.0,0.3137019230769231,4788.857142857143
409,11,31.0,11,15,1090.0,2123.0,1,5.0,5,1090.0,0.2620192307692308,1090.0,2123.0,1,1090.0,0.2620192307692308,3660.6400000000003
409,11,33.0,11,13,3914.0,18480.0,2,6.0,6,1957.0,0.4704326923076923,3914.0,18480.0,2,1957.0,0.4704326923076923,6596.466666666667
409,11,33.0,11,14,1156.0,15448.0,1,5.0,5,1156.0,0.2778846153846154,1156.0,15448.0,1,1156.0,0.2778846153846154,4135.84
409,11,33.0,11,15,4064.0,18993.0,2,8.0,8,2032.0,0.48846153846153845,4064.0,18993.0,2,2032.0,0.48846153846153845,3829.6
409,13,5.0,3,13,1760.0,12304.0,1,5.0,5,1760.0,0.4230769230769231,1760.0,12304.0,1,1760.0,0.4230769230769231,4845.64
409,13,13.0,7,13,2646.0,9087.0,1,6.0,6,2646.0,0.6360576923076923,2646.0,9087.0,1,2646.0,0.6360576923076923,5436.816666666667
409,13,13.0,7,15,2640.0,8535.0,1,5.0,5,2640.0,0.6346153846153846,2640.0,8535.0,1,2640.0,0.6346153846153846,3843.0
409,13,31.0,6,15,3520.0,25187.0,2,2.0,2,1760.0,0.4230769230769231,3520.0,25187.0,2,1760.0,0.4230769230769231,12045.8
409,15,1.0,10,13,2420.0,20209.0,1,4.0,4,2420.0,0.5817307692307693,2420.0,20209.0,1,2420.0,0.5817307692307693,9590.575
409,15,17.0,3,13,2148.0,8724.0,1,6.0,6,2148.0,0.5163461538461539,2148.0,8724.0,1,2148.0,0.5163461538461539,4137.133333333334
409,17,1.0,3,13,2202.0,111.0,1,6.0,6,2202.0,0.5293269230769231,2202.0,111.0,1,2202.0,0.5293269230769231,3303.1666666666665
409,17,1.0,3,14,3666.0,18601.0,2,7.0,7,1833.0,0.440625,3666.0,18601.0,2,1833.0,0.440625,3121.3142857142857
411,1,1.0,4,14,2784.0,7270.0,1,5.0,5,2784.0,0.6692307692307692,2784.0,7270.0,1,2784.0,0.6692307692307692,5406.28
411,1,7.0,11,13,4764.0,22311.0,2,4.0,4,2382.0,0.5725961538461538,4764.0,22311.0,2,2382.0,0.5725961538461538,4087.7749999999996
411,1,7.0,11,15,1872.0,98056.0,2,6.0,6,936.0,0.225,1872.0,98056.0,2,936.0,0.225,8277.833333333334
411,1,9.0,11,15,2340.0,22099.0,1,4.0,4,2340.0,0.5625,2340.0,22099.0,1,2340.0,0.5625,3890.2
411,1,13.0,12,19,2496.0,44209.0,1,5.0,5,2496.0,0.6,2496.0,44209.0,1,2496.0,0.6,7565.280000000001
411,1,17.0,9,13,2496.0,61703.0,1,4.0,4,2496.0,0.6,2496.0,61703.0,1,2496.0,0.6,12510.599999999999
411,1,17.0,9,14,6240.0,82989.0,2,6.0,6,3120.0,0.75,6240.0,82989.0,2,3120.0,0.75,12502.699999999999
411,1,17.0,9,15,4696.0,106425.0,2,4.0,4,2348.0,0.5644230769230769,4696.0,106425.0,2,2348.0,0.5644230769230769,13430.55
411,1,19.0,6,13,2520.0,44483.0,1,3.0,3,2520.0,0.6057692307692307,2520.0,44483.0,1,2520.0,0.6057692307692307,8236.466666666667
411,1,23.0,23,13,3960.0,4656.0,1,4.0,4,3960.0,0.9519230769230769,3960.0,4656.0,1,3960.0,0.9519230769230769,5065.775
411,1,23.0,23,14,5280.0,22709.0,2,4.0,4,2640.0,0.6346153846153846,5280.0,22709.0,2,2640.0,0.6346153846153846,4296.5
411,1,23.0,23,15,3840.0,8110.0,2,5.0,5,1920.0,0.46153846153846156,3840.0,8110.0,2,1920.0,0.46153846153846156,4901.8
411,1,25.0,3,15,4116.0,36915.0,2,6.0,6,2058.0,0.4947115384615385,4116.0,36915.0,2,2058.0,0.4947115384615385,5827.55
411,1,29.0,5,14,2976.0,61795.0,2,4.0,4,1488.0,0.3576923076923077,2976.0,61795.0,2,1488.0,0.3576923076923077,10210.45
411,1,33.0,10,14,2440.0,16670.0,1,6.0,6,2440.0,0.5865384615384616,2440.0,16670.0,1,2440.0,0.5865384615384616,4487.566666666667
411,1,33.0,10,20,1840.0,11438.0,1,6.0,6,1840.0,0.4423076923076923,1840.0,11438.0,1,1840.0,0.4423076923076923,4895.083333333333
411,1,37.0,14,14,2340.0,24659.0,1,6.0,6,2340.0,0.5625,2340.0,24659.0,1,2340.0,0.5625,6713.349999999999
411,1,41.0,6,14,1900.0,11577.0,1,7.0,7,1900.0,0.4567307692307692,1900.0,11577.0,1,1900.0,0.4567307692307692,4856.442857142857
411,1,41.0,6,15,1800.0,17755.0,1,4.0,4,1800.0,0.4326923076923077,1800.0,17755.0,1,1800.0,0.4326923076923077,9545.224999999999
411,1,47.0,3,14,2688.0,19885.0,1,3.0,3,2688.0,0.6461538461538462,2688.0,19885.0,1,2688.0,0.6461538461538462,6986.600000000001
411,1,49.0,14,14,3120.0,15742.0,1,3.0,3,3120.0,0.75,3120.0,15742.0,1,3120.0,0.75,7911.900000000001
411,3,7.0,14,14,1860.0,1693.0,1,6.0,6,1860.0,0.44711538461538464,1860.0,1693.0,1,1860.0,0.44711538461538464,4025.0166666666664
411,3,17.0,2,13,2832.0,29656.0,1,1.0,1,2832.0,0.6807692307692308,2832.0,29656.0,1,2832.0,0.6807692307692308,20042.2
411,3,17.0,2,15,2224.0,19727.0,1,4.0,4,2224.0,0.5346153846153846,2224.0,19727.0,1,2224.0,0.5346153846153846,5902.525
411,3,27.0,11,13,2040.0,5388.0,1,6.0,6,2040.0,0.49038461538461536,2040.0,5388.0,1,2040.0,0.49038461538461536,4474.833333333333
411,3,31.0,12,13,2846.0,11361.0,1,4.0,4,2846.0,0.6841346153846154,2846.0,11361.0,1,2846.0,0.6841346153846154,6218.275
411,3,31.0,12,15,1600.0,10850.0,1,3.0,3,1600.0,0.38461538461538464,1600.0,10850.0,1,1600.0,0.38461538461538464,4998.5
411,5,1.0,10,15,4608.0,100328.0,2,3.0,3,2304.0,0.5538461538461539,4608.0,100328.0,2,2304.0,0.5538461538461539,14583.166666666666
411,5,1.0,10,19,2112.0,12318.0,1,3.0,3,2112.0,0.5076923076923077,2112.0,12318.0,1,2112.0,0.5076923076923077,11145.6
411,5,13.0,6,13,1080.0,3596.0,1,6.0,6,1080.0,0.25961538461538464,1080.0,3596.0,1,1080.0,0.25961538461538464,3659.7666666666664
411,5,19.0,11,14,2112.0,7733.0,1,4.0,4,2112.0,0.5076923076923077,2112.0,7733.0,1,2112.0,0.5076923076923077,3698.8
411,5,19.0,11,15,2528.0,19708.0,2,4.0,4,1264.0,0.3038461538461538,2528.0,19708.0,2,1264.0,0.3038461538461538,5051.400000000001
411,5,21.0,4,13,984.0,7192.0,1,4.0,4,984.0,0.23653846153846153,984.0,7192.0,1,984.0,0.23653846153846153,3460.75
411,5,21.0,4,15,1840.0,9960.0,1,6.0,6,1840.0,0.4423076923076923,1840.0,9960.0,1,1840.0,0.4423076923076923,5023.766666666666
411,7,5.0,5,13,1122.0,5728.0,1,7.0,7,1122.0,0.26971153846153845,1122.0,5728.0,1,1122.0,0.26971153846153845,4081.0714285714284
411,7,5.0,5,15,4230.0,5780.0,2,4.0,4,2115.0,0.5084134615384616,4230.0,5780.0,2,2115.0,0.5084134615384616,2770.575
411,7,9.0,9,13,2100.0,4980.0,1,3.0,3,2100.0,0.5048076923076923,2100.0,4980.0,1,2100.0,0.5048076923076923,5277.2
411,7,9.0,9,15,828.0,1943.0,1,5.0,5,828.0,0.19903846153846153,828.0,1943.0,1,828.0,0.19903846153846153,4375.0
411,7,17.0,12,13,4349.0,14116.0,2,5.0,5,2174.5,0.5227163461538461,4349.0,14116.0,2,2174.5,0.5227163461538461,3488.7599999999998
411,7,17.0,12,14,960.0,1793.0,1,3.0,3,960.0,0.23076923076923078,960.0,1793.0,1,960.0,0.23076923076923078,3363.066666666667
411,7,17.0,12,15,4608.0,33143.0,2,4.0,4,2304.0,0.5538461538461539,4608.0,33143.0,2,2304.0,0.5538461538461539,5463.775
411,7,31.0,3,14,2172.0,14516.0,1,6.0,6,2172.0,0.5221153846153846,2172.0,14516.0,1,2172.0,0.5221153846153846,4051.066666666666
411,7,31.0,3,15,5760.0,48849.0,2,4.0,4,2880.0,0.6923076923076923,5760.0,48849.0,2,2880.0,0.6923076923076923,8329.05
411,9,31.0,14,13,930.0,2832.0,1,5.0,5,930.0,0.22355769230769232,930.0,2832.0,1,930.0,0.22355769230769232,3592.5199999999995
411,9,31.0,14,15,900.0,3237.0,1,5.0,5,900.0,0.21634615384615385,900.0,3237.0,1,900.0,0.21634615384615385,2527.62
411,9,39.0,6,13,1800.0,14352.0,1,7.0,7,1800.0,0.4326923076923077,1800.0,14352.0,1,1800.0,0.4326923076923077,4193.557142857143
411,11,1.0,13,13,5136.0,41852.0,2,3.0,3,2568.0,0.6173076923076923,5136.0,41852.0,2,2568.0,0.6173076923076923,5919.566666666667
411,11,7.0,13,13,4680.0,9087.0,1,4.0,4,4680.0,1.125,4680.0,9087.0,1,4680.0,1.125,10161.0
411,11,7.0,13,14,4368.0,20377.0,2,3.0,3,2184.0,0.525,4368.0,20377.0,2,2184.0,0.525,6633.533333333333
411,11,7.0,13,15,5028.0,65707.0,2,5.0,5,2514.0,0.604326923076923,5028.0,65707.0,2,2514.0,0.604326923076923,7408.360000000001
411,13,1.0,10,20,3744.0,84186.0,2,4.0,4,1872.0,0.45,3744.0,84186.0,2,1872.0,0.45,10285.900000000001
411,13,7.0,22,13,1935.0,5458.0,2,2.0,2,967.5,0.2325721153846154,1935.0,5458.0,2,967.5,0.2325721153846154,5667.950000000001
411,13,7.0,22,15,2300.0,15388.0,1,5.0,5,2300.0,0.5528846153846154,2300.0,15388.0,1,2300.0,0.5528846153846154,4234.82
411,13,9.0,7,14,2001.0,19123.0,1,5.0,5,2001.0,0.4810096153846154,2001.0,19123.0,1,2001.0,0.4810096153846154,4622.82
411,13,9.0,7,19,1368.0,5978.0,1,4.0,4,1368.0,0.32884615384615384,1368.0,5978.0,1,1368.0,0.32884615384615384,9849.925
411,13,11.0,3,14,1440.0,1079.0,1,2.0,2,1440.0,0.34615384615384615,1440.0,1079.0,1,1440.0,0.34615384615384615,3179.0
411,13,11.0,3,15,2112.0,31306.0,1,4.0,4,2112.0,0.5076923076923077,2112.0,31306.0,1,2112.0,0.5076923076923077,11402.05
411,13,23.0,7,13,4640.0,31505.0,2,3.0,3,2320.0,0.5576923076923077,4640.0,31505.0,2,2320.0,0.5576923076923077,6181.733333333333
411,13,23.0,7,14,3620.0,15338.0,2,6.0,6,1810.0,0.43509615384615385,3620.0,15338.0,2,1810.0,0.43509615384615385,3938.3333333333335
411,13,33.0,9,13,1280.0,6294.0,1,3.0,3,1280.0,0.3076923076923077,1280.0,6294.0,1,1280.0,0.3076923076923077,3582.1
411,17,13.0,4,14,6840.0,38705.0,3,6.0,6,2280.0,0.5480769230769231,6840.0,38705.0,3,2280.0,0.5480769230769231,5177.3
411,17,13.0,4,15,2080.0,2428.0,1,4.0,4,2080.0,0.5,2080.0,2428.0,1,2080.0,0.5,7232.65
501,1,1.0,1,14,5496.0,81706.0,2,4.0,4,2748.0,0.6605769230769231,5496.0,81706.0,2,2748.0,0.6605769230769231,12233.075
501,1,1.0,1,20,4000.0,29322.0,2,7.0,7,2000.0,0.4807692307692308,4000.0,29322.0,2,2000.0,0.4807692307692308,9634.442857142858
501,1,5.0,2,13,2496.0,48062.0,1,4.0,4,2496.0,0.6,2496.0,48062.0,1,2496.0,0.6,28235.975
501,1,5.0,2,15,3696.0,97545.0,2,4.0,4,1848.0,0.4442307692307692,3696.0,97545.0,2,1848.0,0.4442307692307692,22252.95
501,1,7.0,5,15,8256.0,39411.0,3,5.0,5,2752.0,0.6615384615384615,8256.0,39411.0,3,2752.0,0.6615384615384615,8755.119999999999
501,1,9.0,6,13,3348.0,131601.0,2,3.0,3,1674.0,0.40240384615384617,3348.0,131601.0,2,1674.0,0.40240384615384617,40085.53333333333
501,1,9.0,6,19,2080.0,11401.0,1,3.0,3,2080.0,0.5,2080.0,11401.0,1,2080.0,0.5,15187.333333333334
501,1,11.0,5,15,3904.0,98317.0,2,5.0,5,1952.0,0.46923076923076923,3904.0,98317.0,2,1952.0,0.46923076923076923,18945.5
501,1,13.0,10,15,4608.0,61089.0,2,4.0,4,2304.0,0.5538461538461539,4608.0,61089.0,2,2304.0,0.5538461538461539,13281.599999999999
501,1,13.0,10,19,2160.0,118326.0,1,3.0,3,2160.0,0.5192307692307693,2160.0,118326.0,1,2160.0,0.5192307692307693,35107.73333333333
501,1,15.0,17,19,2496.0,53773.0,1,5.0,5,2496.0,0.6,2496.0,53773.0,1,2496.0,0.6,12527.08
501,1,17.0,12,13,4800.0,57289.0,2,3.0,3,2400.0,0.5769230769230769,4800.0,57289.0,2,2400.0,0.5769230769230769,15718.5
501,1,19.0,13,14,544.0,3957.0,2,3.0,3,272.0,0.06538461538461539,544.0,3957.0,2,272.0,0.06538461538461539,5597.900000000001
501,1,19.0,13,15,5836.0,23488.0,3,7.0,7,1945.3333333333333,0.46762820512820513,5836.0,23488.0,3,1945.3333333333333,0.46762820512820513,5016.142857142857
501,1,21.0,14,13,5184.0,97932.0,2,3.0,3,2592.0,0.6230769230769231,5184.0,97932.0,2,2592.0,0.6230769230769231,32082.0
501,1,21.0,14,14,4384.0,73440.0,2,4.0,4,2192.0,0.5269230769230769,4384.0,73440.0,2,2192.0,0.5269230769230769,15343.150000000001
501,1,21.0,14,15,1872.0,57720.0,1,4.0,4,1872.0,0.45,1872.0,57720.0,1,1872.0,0.45,26056.7
501,3,1.0,8,13,6144.0,64801.0,3,4.0,4,2048.0,0.49230769230769234,6144.0,64801.0,3,2048.0,0.49230769230769234,22072.8
501,3,3.0,28,13,3840.0,69830.0,2,4.0,4,1920.0,0.46153846153846156,3840.0,69830.0,2,1920.0,0.46153846153846156,11172.075
501,3,5.0,37,14,2080.0,15999.0,1,4.0,4,2080.0,0.5,2080.0,15999.0,1,2080.0,0.5,7474.75
501,3,5.0,37,15,2496.0,23609.0,1,5.0,5,2496.0,0.6,2496.0,23609.0,1,2496.0,0.6,7088.1799999999985
501,3,7.0,32,14,1456.0,9659.0,2,4.0,4,728.0,0.175,1456.0,9659.0,2,728.0,0.175,10205.099999999999
501,3,9.0,30,14,4560.0,83406.0,2,4.0,4,2280.0,0.5480769230769231,4560.0,83406.0,2,2280.0,0.5480769230769231,21059.65
501,3,9.0,30,19,8448.0,84752.0,4,6.0,6,2112.0,0.5076923076923077,8448.0,84752.0,4,2112.0,0.5076923076923077,15126.550000000001
501,5,1.0,28,13,12316.0,82220.0,5,7.0,7,2463.2,0.5921153846153846,12316.0,82220.0,5,2463.2,0.5921153846153846,9343.057142857144
501,5,1.0,28,15,4698.0,39827.0,2,5.0,5,2349.0,0.5646634615384616,4698.0,39827.0,2,2349.0,0.5646634615384616,8618.78
501,5,3.0,29,14,4576.0,65993.0,2,3.0,3,2288.0,0.55,4576.0,65993.0,2,2288.0,0.55,36992.73333333333
501,5,3.0,29,19,6135.0,20876.0,3,4.0,4,2045.0,0.49158653846153844,6135.0,20876.0,3,2045.0,0.49158653846153844,7175.900000000001
501,5,7.0,2,13,7488.0,75035.0,3,7.0,7,2496.0,0.6,7488.0,75035.0,3,2496.0,0.6,10382.699999999999
501,5,7.0,2,15,5640.0,33823.0,2,5.0,5,2820.0,0.6778846153846154,5640.0,33823.0,2,2820.0,0.6778846153846154,11598.640000000001
501,5,9.0,32,14,2496.0,51873.0,1,3.0,3,2496.0,0.6,2496.0,51873.0,1,2496.0,0.6,19621.966666666667
501,5,9.0,32,15,4320.0,36958.0,1,5.0,5,4320.0,1.0384615384615385,4320.0,36958.0,1,4320.0,1.0384615384615385,16614.66
501,5,11.0,33,13,7096.0,66189.0,3,5.0,5,2365.3333333333335,0.5685897435897437,7096.0,66189.0,3,2365.3333333333335,0.5685897435897437,9567.48
501,5,11.0,33,14,2000.0,48453.0,1,4.0,4,2000.0,0.4807692307692308,2000.0,48453.0,1,2000.0,0.4807692307692308,7911.1
501,5,11.0,33,15,2100.0,30877.0,1,5.0,5,2100.0,0.5048076923076923,2100.0,30877.0,1,2100.0,0.5048076923076923,14907.820000000002
501,5,13.0,34,13,5424.0,58145.0,2,4.0,4,2712.0,0.6519230769230769,5424.0,58145.0,2,2712.0,0.6519230769230769,17510.225
501,5,13.0,34,15,4608.0,70114.0,2,4.0,4,2304.0,0.5538461538461539,4608.0,70114.0,2,2304.0,0.5538461538461539,20721.475
501,7,1.0,12,13,8932.0,44820.0,3,5.0,5,2977.3333333333335,0.7157051282051282,8932.0,44820.0,3,2977.3333333333335,0.7157051282051282,10045.1
501,7,3.0,13,13,3825.0,27874.0,2,6.0,6,1912.5,0.4597355769230769,3825.0,27874.0,2,1912.5,0.4597355769230769,9374.333333333334
501,7,3.0,13,14,3888.0,40194.0,2,4.0,4,1944.0,0.4673076923076923,3888.0,40194.0,2,1944.0,0.4673076923076923,9512.475
501,7,5.0,38,13,2496.0,17919.0,1,4.0,4,2496.0,0.6,2496.0,17919.0,1,2496.0,0.6,16269.75
501,9,1.0,40,13,3648.0,51304.0,2,3.0,3,1824.0,0.43846153846153846,3648.0,51304.0,2,1824.0,0.43846153846153846,12216.799999999997
501,9,1.0,40,15,5510.0,19372.0,2,4.0,4,2755.0,0.6622596153846154,5510.0,19372.0,2,2755.0,0.6622596153846154,5929.4
501,9,3.0,15,13,3024.0,15600.0,1,6.0,6,3024.0,0.7269230769230769,3024.0,15600.0,1,3024.0,0.7269230769230769,7279.883333333334
501,9,3.0,15,14,4992.0,36976.0,2,2.0,2,2496.0,0.6,4992.0,36976.0,2,2496.0,0.6,13540.25
501,9,3.0,15,15,3744.0,60028.0,2,5.0,5,1872.0,0.45,3744.0,60028.0,2,1872.0,0.45,9479.32
501,9,5.0,16,13,1920.0,11544.0,1,5.0,5,1920.0,0.46153846153846156,1920.0,11544.0,1,1920.0,0.46153846153846156,9049.36
501,9,5.0,16,14,5370.0,33296.0,2,6.0,6,2685.0,0.6454326923076923,5370.0,33296.0,2,2685.0,0.6454326923076923,6844.55
501,11,11.0,30,15,2160.0,19027.0,1,5.0,5,2160.0,0.5192307692307693,2160.0,19027.0,1,2160.0,0.5192307692307693,5939.9
501,11,17.0,27,13,2928.0,17692.0,2,4.0,4,1464.0,0.35192307692307695,2928.0,17692.0,2,1464.0,0.35192307692307695,6263.0
501,11,17.0,27,15,2496.0,19422.0,1,4.0,4,2496.0,0.6,2496.0,19422.0,1,2496.0,0.6,4734.575
501,11,21.0,56,14,1600.0,6595.0,1,3.0,3,1600.0,0.38461538461538464,1600.0,6595.0,1,1600.0,0.38461538461538464,7438.233333333334
501,14,1.0,29,14,9542.0,114201.0,4,6.0,6,2385.5,0.5734375,9542.0,114201.0,4,2385.5,0.5734375,15542.183333333334
501,14,1.0,29,20,2400.0,40500.0,1,4.0,4,2400.0,0.5769230769230769,2400.0,40500.0,1,2400.0,0.5769230769230769,16018.575
501,14,9.0,48,14,8704.0,48292.0,4,8.0,8,2176.0,0.5230769230769231,8704.0,48292.0,4,2176.0,0.5230769230769231,8519.8125
501,14,9.0,48,15,2420.0,19678.0,1,6.0,6,2420.0,0.5817307692307693,2420.0,19678.0,1,2420.0,0.5817307692307693,5350.266666666666
501,14,9.0,48,19,1360.0,15295.0,1,1.0,1,1360.0,0.3269230769230769,1360.0,15295.0,1,1360.0,0.3269230769230769,63811.2
501,14,23.0,45,14,2592.0,18650.0,1,4.0,4,2592.0,0.6230769230769231,2592.0,18650.0,1,2592.0,0.6230769230769231,13193.275
501,14,23.0,45,19,6360.0,90236.0,3,4.0,4,2120.0,0.5096153846153846,6360.0,90236.0,3,2120.0,0.5096153846153846,8516.5
503,1,3.0,7,15,4224.0,56998.0,2,4.0,4,2112.0,0.5076923076923077,4224.0,56998.0,2,2112.0,0.5076923076923077,10634.575
503,1,37.0,36,13,960.0,7990.0,1,6.0,6,960.0,0.23076923076923078,960.0,7990.0,1,960.0,0.23076923076923078,4692.466666666666
503,1,37.0,36,14,700.0,3071.0,1,5.0,5,700.0,0.16826923076923078,700.0,3071.0,1,700.0,0.16826923076923078,3591.6400000000003
503,3,2.0,9,13,4620.0,64390.0,2,4.0,4,2310.0,0.5552884615384616,4620.0,64390.0,2,2310.0,0.5552884615384616,6863.0
503,3,9.0,16,13,7600.0,62833.0,4,6.0,6,1900.0,0.4567307692307692,7600.0,62833.0,4,1900.0,0.4567307692307692,5656.55
503,3,9.0,16,14,5120.0,28169.0,2,3.0,3,2560.0,0.6153846153846154,5120.0,28169.0,2,2560.0,0.6153846153846154,8717.1
503,3,9.0,16,15,4421.0,24046.0,2,4.0,4,2210.5,0.5313701923076923,4421.0,24046.0,2,2210.5,0.5313701923076923,6191.275
503,3,15.0,2,13,4780.0,42992.0,2,4.0,4,2390.0,0.5745192307692307,4780.0,42992.0,2,2390.0,0.5745192307692307,10199.8
503,3,15.0,2,14,7936.0,50250.0,3,5.0,5,2645.3333333333335,0.635897435897436,7936.0,50250.0,3,2645.3333333333335,0.635897435897436,13794.079999999998
503,5,25.0,10,14,2640.0,10054.0,1,4.0,4,2640.0,0.6346153846153846,2640.0,10054.0,1,2640.0,0.6346153846153846,4627.3
503,7,1.0,30,14,630.0,8349.0,1,6.0,6,630.0,0.15144230769230768,630.0,8349.0,1,630.0,0.15144230769230768,3556.8333333333335
503,7,1.0,30,15,3240.0,18447.0,2,5.0,5,1620.0,0.3894230769230769,3240.0,18447.0,2,1620.0,0.3894230769230769,5433.6
503,7,7.0,10,15,1056.0,2081.0,1,2.0,2,1056.0,0.25384615384615383,1056.0,2081.0,1,1056.0,0.25384615384615383,8876.1
503,7,11.0,12,14,2112.0,25581.0,1,5.0,5,2112.0,0.5076923076923077,2112.0,25581.0,1,2112.0,0.5076923076923077,21922.079999999998
503,7,15.0,16,14,2496.0,8003.0,1,3.0,3,2496.0,0.6,2496.0,8003.0,1,2496.0,0.6,4002.6666666666665
503,7,15.0,16,19,1800.0,4388.0,1,2.0,2,1800.0,0.4326923076923077,1800.0,4388.0,1,1800.0,0.4326923076923077,2635.3
503,7,25.0,16,14,5760.0,48664.0,2,5.0,5,2880.0,0.6923076923076923,5760.0,48664.0,2,2880.0,0.6923076923076923,5348.879999999999
503,7,31.0,29,14,1440.0,6580.0,1,5.0,5,1440.0,0.34615384615384615,1440.0,6580.0,1,1440.0,0.34615384615384615,3347.2
503,9,5.0,21,13,3292.0,42115.0,4,7.0,7,823.0,0.19783653846153845,3292.0,42115.0,4,823.0,0.19783653846153845,9297.514285714287
503,9,5.0,21,14,4800.0,42796.0,3,7.0,7,1600.0,0.38461538461538464,4800.0,42796.0,3,1600.0,0.38461538461538464,6114.171428571428
